"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"11689","11689","Mall Rd opp NE Executive Pk",,"42.48592","-71.211731",,,,
"1169","1169","Washington St @ Brinton St",,"42.320827","-71.092972",,,,
"11694","11694","S Bedford St @ Wayside Rd",,"42.4842","-71.194923",,,,
"117","117","Congress St @ Haymarket  Sta",,"42.363021","-71.05829",,,,"place-haecl"
"1170","1170","Washington St @ ML King Blvd",,"42.321751","-71.091751",,,,
"11708","11708","Blue Hill Ave opp Westview St",,"42.291317","-71.089317",,,,
"11712","11712","Blue Hill Ave @ Morton St",,"42.284142","-71.091675",,,,
"11716","11716","Blue Hill Ave @ Tennis Rd",,"42.275314","-71.093704",,,,
"11719","11719","Blue Hill Ave opp Babson St",,"42.27021","-71.093887",,,,
"1172","1172","Washington St @ Dale St",,"42.323296","-71.089577",,,,
"1173","1173","Washington St opp Cedar St",,"42.3241","-71.088806",,,,
"11735","11735","Ames St @ Franklin Field Housing",,"42.289764","-71.083847",,,,
"11736","11736","Ames St @ Westview St",,"42.290569","-71.086517",,,,
"1174","1174","Washington St @ Circuit Terr",,"42.325829","-71.087769",,,,
"1175","1175","Washington St @ St James St",,"42.327274","-71.087151",,,,
"1176","1176","Washington St @ Dudley St",,"42.328789","-71.085167",,,,
"11771","11771","Vassar St @ Mass Ave",,"42.360229","-71.094818",,,,
"1178","1178","Washington St @ Bartlett St",,"42.327637","-71.087128",,,,
"11780","11780","Ave Louis Pasteur @ Longwood Ave",,"42.338444","-71.102234",,,,
"11781","11781","Ave Louis Pasteur @ The Fenway",,"42.340233","-71.100838",,,,
"1179","1179","Washington St @ Guild St",,"42.326035","-71.087814",,,,
"11792","11792","Harrison Ave @ Melnea Cass Blvd",,"42.332146","-71.079292",,,,
"11799","11799","Ave Louis Pasteur @ The Fenway",,"42.340275","-71.100983",,,,
"1180","1180","Washington St @ Cedar St",,"42.324306","-71.088776",,,,
"11802","11802","Ave Louis Pasteur @ Longwood Ave",,"42.338486","-71.102341",,,,
"11803","11803","Longwood Ave @ Binney St",,"42.338196","-71.105934",,,,
"11809","11809","Mountfort St @ Carlton St",,"42.348846","-71.108582",,,,
"1181","1181","Washington St @ Oakland St",,"42.323463","-71.0896",,,,
"1182","1182","Washington St @ Valentine St",,"42.321774","-71.091896",,,,
"1183","1183","Washington St @ Marcella St",,"42.32085","-71.093124",,,,
"11835","11835","Chestnut Hill Ave opp Buckminster Rd",,"42.332314","-71.14679",,,,
"11836","11836","145 Grove St opp Bellingham Rd",,"42.304466","-71.150108",,,,
"11837","11837","Grove St @ South St",,"42.302639","-71.152252",,,,
"11839","11839","Corey St @ LaGrange St",,"42.300385","-71.169861",,,,
"1184","1184","Washington St opp Townsend St",,"42.320156","-71.094009",,,,
"11845","11845","Chestnut Hill Ave @ Ackers Ave",,"42.329971","-71.146011",,,,
"1185","1185","Washington St @ Dimock St",,"42.318909","-71.095291",,,,
"11853","11853","Chestnut St opp Oak St",,"42.277023","-71.237373",,,,
"1186","1186","Washington St @ Bragdon St",,"42.317413","-71.096771",,,,
"11860","11860","Robert St @ Belgrade Ave",,"42.286758","-71.131104",,,,
"11868","11868","5 Walter St opp Hewlett St",,"42.28915","-71.133835",,,,
"1187","1187","Washington St @ Columbus Ave",,"42.316299","-71.097855",,,,
"1188","1188","1990 Columbus Ave",,"42.315395","-71.097816",,,,
"1189","1189","Cambridge St @ Mass Pike",,"42.360809","-71.118668",,,,
"11891","11891","Pearl St @ Congress St",,"42.357494","-71.056252",,,,
"1190","1190","Cambridge St @ Seattle St",,"42.358891","-71.123856",,,,
"1191","1191","Cambridge St @ N Harvard St",,"42.357941","-71.126701",,,,
"11917","11917","Chestnut Hill Ave @ Buckminster Rd",,"42.332413","-71.146721",,,,
"1192","1192","Cambridge St opp Linden St",,"42.356583","-71.130394",,,,
"1193","1193","Cambridge St @ Franklin St",,"42.355595","-71.132675",,,,
"11939","11939","Centre St @ Eliot St",,"42.30965","-71.115761",,,,
"1195","1195","Cambridge St @ Hano St",,"42.353973","-71.136581",,,,
"1196","1196","N Beacon St @ Everett St",,"42.353848","-71.138893",,,,
"1197","1197","N Beacon St opp Saunders St",,"42.354359","-71.141739",,,,
"11971","11971","Arthur St @ Guest St - Stop & Shop",,"42.356304","-71.141464",,,,
"11972","11972","Guest St @ Life St",,"42.357109","-71.145622",,,,
"1199","1199","N Beacon St @ Life St",,"42.355511","-71.146278",,,,
"120","120","Rivermoor St @ Industrial Park",,"42.278446","-71.177811",,,,
"1200","1200","N Beacon St @ Market St",,"42.356182","-71.148933",,,,
"1201","1201","239 N Beacon St",,"42.356461","-71.150002",,,,
"1202","1202","N Beacon St @ Vineland St",,"42.357185","-71.152794",,,,
"1203","1203","N Beacon St @ Birmingham Pkwy",,"42.358421","-71.15715",,,,
"1204","1204","Birmingham Pkwy @ Soldiers Field Rd",,"42.358959","-71.158417",,,,
"1206","1206","Hobart St @ Brooks St",,"42.355431","-71.162384",,,,
"1208","1208","Hobart St @ Falkland St",,"42.354752","-71.158516",,,,
"12081","12081","Faneuil St @ Donnybrook Rd",,"42.353889","-71.158539",,,,
"121","121","Columbia Rd @ JFK/UMASS Station",,"42.320685","-71.052391",,,,"place-jfk"
"1210","1210","Faneuil St opp Garfield School",,"42.352673","-71.160988",,,,
"1211","1211","Faneuil St @ Brooks St",,"42.352455","-71.163063",,,,
"1212","1212","Faneuil St @ Brackett St",,"42.352055","-71.165031",,,,
"1213","1213","Faneuil  @ Bigelow",,"42.351254","-71.16748",,,,
"1214","1214","Faneuil St @ Oak Square",,"42.351196","-71.167351",,,,
"12144","12144","Huron Ave opp Park Ave",,"42.378979","-71.148529",,,,
"12145","12145","Huron Ave opp VFW Post 8818",,"42.380161","-71.152588",,,,
"12146","12146","Opp 700 Huron Ave",,"42.38126","-71.154602",,,,
"12147","12147","700 Huron Ave",,"42.38118","-71.154671",,,,
"12148","12148","Huron Ave @ VFW Post 8818",,"42.380047","-71.15258",,,,
"12149","12149","Huron Ave @ Park Ave",,"42.378876","-71.148476",,,,
"1215","1215","Columbus Ave @ Bray St",,"42.317245","-71.098114",,,,
"1216","1216","Columbus Ave @ Dimock St",,"42.31945","-71.09816",,,,
"1217","1217","Columbus Ave @ Academy Rd",,"42.320511","-71.098228",,,,
"1218","1218","Columbus Ave @ Ritchie St",,"42.322311","-71.098267",,,,
"1219","1219","Columbus Ave @ Centre St",,"42.325016","-71.098083",,,,
"122","122","Columbia Rd @ Dorchester Ave",,"42.32066","-71.056976",,,,
"1221","1221","Columbus Ave @ Cedar St",,"42.328011","-71.096924",,,,
"1222","1222","Columbus Ave @ Malcolm X Blvd",,"42.331192","-71.094467",,,,
"1224","1224","Tremont St opp Prentiss St",,"42.332706","-71.092346",,,,
"1226","1226","Tremont St @ Ruggles St",,"42.336377","-71.088961",,,,"place-rugg"
"1227","1227","Tremont St @ Melnea Cass Blvd",,"42.335697","-71.086823",,,,
"1228","1228","Tremont St @ Hammond St",,"42.337227","-71.084023",,,,
"12295","12295","Massachusetts Ave @ North Cambridge Carhouse Gate",,"42.396629","-71.129196",,,,
"123","123","Columbia Rd opp Pond St",,"42.320045","-71.059998",,,,
"1230","1230","Tremont St @ Northampton St",,"42.338745","-71.081154",,,,
"12301","12301","Massachusetts Ave @ Upland Rd",,"42.388229","-71.119545",,,,
"1231","1231","Tremont St @ W Springfield St",,"42.339584","-71.07962",,,,
"1232","1232","Tremont St @ W Concord St",,"42.340408","-71.078156",,,,
"12323","12323","Park Ave @ Oakland Ave",,"42.417801","-71.180679",,,,
"1233","1233","Tremont St @ W Newton St",,"42.341236","-71.076653",,,,
"1234","1234","Tremont St @ W Brookline St",,"42.341888","-71.075417",,,,
"1235","1235","Tremont St @ W Dedham St",,"42.342667","-71.073944",,,,
"12352","12352","Lake St @ Pleasant St",,"42.405296","-71.164063",,,,
"1236","1236","Tremont St @ Waltham St",,"42.343872","-71.071655",,,,
"12360","12360","Park Ave @ Park Circle",,"42.415314","-71.180412",,,,
"1237","1237","Tremont St @ E Berkeley St",,"42.345146","-71.06987",,,,
"12376","12376","Winthrop St @ Orchard St",,"42.413055","-71.12085",,,,
"1238","1238","Tremont St @ Herald St",,"42.347363","-71.068604",,,,
"1239","1239","Tremont St @ Marginal St",,"42.348179","-71.067596",,,,
"124","124","Massachusetts Ave @ Columbia Rd",,"42.320621","-71.061569",,,,
"1241","1241","Charles St S @ Park Plaza",,"42.351749","-71.067101",,,,
"1242","1242","Tremont St @ Charles St S",,"42.348778","-71.066483",,,,
"12432","12432","West Service Rd @ Spring St",,"42.408188","-71.169769",,,,
"1246","1246","Tremont St @ Union Pk",,"42.343674","-71.072266",,,,
"12465","12465","Wadsworth Rd @ Appleton St",,"42.417038","-71.199135",,,,
"12468","12468","Appleton St @ Virginia Rd",,"42.418808","-71.191933",,,,
"1247","1247","Tremont St @ Dartmouth St",,"42.342911","-71.073692",,,,
"1248","1248","Tremont St @ Pembroke St",,"42.34174","-71.07592",,,,
"1249","1249","Tremont St @ Rutland Sq",,"42.341007","-71.077301",,,,
"125","125","Massachusetts Ave @ Clapp St",,"42.323479","-71.063942",,,,
"1250","1250","Tremont St @ Worcester St",,"42.340187","-71.078789",,,,
"1251","1251","Tremont St @ W Springfield St",,"42.339703","-71.079765",,,,
"1252","1252","Tremont St @ Northampton St",,"42.338955","-71.081131",,,,
"1253","1253","Tremont St @ Douglas Pk",,"42.337822","-71.083176",,,,
"1254","1254","Tremont St @ Burke St",,"42.336906","-71.084801",,,,
"1255","1255","Tremont St @ Columbus Ave",,"42.335777","-71.086945",,,,
"1258","1258","Tremont St @ Roxbury Crossing Station",,"42.331397","-71.095451",,,,"place-rcmnl"
"1259","1259","Malcolm X Blvd opp Madison Park HS",,"42.330975","-71.089859",,,,
"126","126","Massachusetts Ave @ Allstate Rd",,"42.324657","-71.064919",,,,
"1260","1260","Columbus Ave @ New Cedar St",,"42.328068","-71.097313",,,,
"1261","1261","Columbus Ave @ New Heath St",,"42.326153","-71.098091",,,,
"12610","12610","Somerville Ave @ Merriam St",,"42.378242","-71.09169",,,,
"12614","12614","Waterhouse St @ Massachusetts Ave",,"42.377663","-71.120323",,,,
"12615","12615","Somerville Ave @ Church St",,"42.381485","-71.100334",,,,
"12616","12616","Somerville Ave @ School St",,"42.382","-71.101852",,,,
"12618","12618","Washington St opp Harris St",,"42.249233","-71.172165",,,,
"1262","1262","Columbus Ave @ Heath St",,"42.325027","-71.09848",,,,
"12636","12636","Broadway opp Clarendon Hill Busway",,"42.40646","-71.132576",,,,
"12637","12637","Broadway @ Sunnyside Ave",,"42.407394","-71.134567",,,,
"12638","12638","Broadway @ Silk St",,"42.408058","-71.135979",,,,
"12639","12639","Broadway opp Cleveland St",,"42.408829","-71.137589",,,,
"1264","1264","Columbus Ave @ Amory St",,"42.322365","-71.098625",,,,
"12640","12640","Broadway @ N Union St",,"42.409649","-71.139282",,,,
"12641","12641","Broadway opp Harlow St",,"42.410664","-71.141396",,,,
"12642","12642","Broadway @ Tufts St",,"42.411537","-71.143425",,,,
"12643","12643","Broadway @ Allen St",,"42.412422","-71.145569",,,,
"12645","12645","Broadway @ Massachusetts Ave",,"42.414341","-71.150284",,,,
"12648","12648","Broadway @ Allen St",,"42.412312","-71.145561",,,,
"12649","12649","Broadway @ Tufts St",,"42.411427","-71.14341",,,,
"1265","1265","Columbus Ave @ Dimock St",,"42.31966","-71.098541",,,,
"12650","12650","Broadway @ Harlow St",,"42.410553","-71.141396",,,,
"12651","12651","Broadway @ Oxford St",,"42.409542","-71.13929",,,,
"12652","12652","Broadway @ Cleveland St",,"42.408588","-71.137314",,,,
"12653","12653","Broadway opp Silk St",,"42.407932","-71.135963",,,,
"12654","12654","Broadway opp Sunnyside Ave",,"42.407284","-71.13456",,,,
"1266","1266","Columbus Ave @ W Walnut Pk",,"42.317066","-71.098434",,,,
"1267","1267","Columbus Ave @ Washington St",,"42.315895","-71.098396",,,,
"1268","1268","Washington St @ Shepard St",,"42.348225","-71.149879",,,,
"1269","1269","Washington St @ Snow St",,"42.346878","-71.148224",,,,
"127","127","Massachusetts Ave @ Newmarket SQ",,"42.32687","-71.066803",,,,
"1270","1270","Washington St @ Monastary Rd",,"42.346111","-71.146378",,,,
"1272","1272","Washington St @ Euston St",,"42.344631","-71.144684",,,,
"1273","1273","Washington St @ Commonwealth Ave",,"42.343868","-71.143265",,,,
"1274","1274","Washington St @ Corey St",,"42.342396","-71.140564",,,,
"1275","1275","Wahington St @ Evans Rd",,"42.341042","-71.137947",,,,
"12759","12759","Washington St @ Myrtle St - Cobble Hill Apt",,"42.381733","-71.083809",,,,
"1276","1276","Washington St @ Beacon St",,"42.339394","-71.13533",,,,"place-bcnwa"
"12767","12767","Springfield St opp Houghton St",,"42.375282","-71.10006",,,,
"1278","1278","Washington St @ Winthrop Path",,"42.338306","-71.131599",,,,
"12783","12783","Gordon Ave @ Summer St",,"42.256321","-71.125999",,,,
"12789","12789","West St @ Lodge Hill Rd",,"42.264778","-71.12764",,,,
"1279","1279","Washington St @ Gardner Rd",,"42.338413","-71.129158",,,,
"128","128","1010 Massachusetts Ave opp Magazine St",,"42.327984","-71.067741",,,,
"1280","1280","Washington St @ Gardner Path",,"42.336983","-71.12648",,,,
"1281","1281","Washington St @ Greenough Circle",,"42.335129","-71.124664",,,,
"12812","12812","West St opp Lodge Hill Rd",,"42.264668","-71.12767",,,,
"12817","12817","Gordon Ave @ River St",,"42.255684","-71.125679",,,,
"12819","12819","Hyde Park Ave opp B St",,"42.250858","-71.125908",,,,
"1282","1282","Washington St @ Cypress St",,"42.33453","-71.122879",,,,
"12821","12821","Main St opp Schraffts Bldg",,"42.38372","-71.072327",,,,
"12826","12826","Main St @ Union St",,"42.374607","-71.06385",,,,
"12829","12829","Chelsea St @ Warren St",,"42.371906","-71.060951",,,,
"1283","1283","Washington St @ Harvard St",,"42.332916","-71.118881",,,,
"12835","12835","Chelsea St @ Warren St",,"42.371628","-71.06102",,,,
"12836","12836","Chelsea St @ Warren St",,"42.37215","-71.060234",,,,
"12837","12837","Chelsea St @ Constitution Rd",,"42.375202","-71.056297",,,,
"12838","12838","Chelsea St @ Fifth St",,"42.375553","-71.055832",,,,
"1285","1285","Washington St @ Station St",,"42.332199","-71.118095",,,,
"12853","12853","Thirteenth St @ Second Ave",,"42.377068","-71.051155",,,,
"12855","12855","First Ave @ Ninth St",,"42.376087","-71.052612",,,,
"12856","12856","First Ave @ Fifth St",,"42.374588","-71.055077",,,,
"12859","12859","First Ave @ Terry Ring",,"42.374813","-71.054466",,,,
"1286","1286","Washington St @ Harvard St",,"42.333023","-71.118835",,,,
"12860","12860","First Ave @ Ninth St",,"42.376198","-71.052254",,,,
"12862","12862","Thirteenth St @ Fifth Ave",,"42.37859","-71.052284",,,,
"12866","12866","Bunker Hill St @ Baldwin St",,"42.382515","-71.069733",,,,
"1287","1287","Washington St @ School St",,"42.334728","-71.123207",,,,
"12879","12879","Middlesex Ave @ Foley St - Mall Parking Entrance",,"42.392506","-71.082909",,,,
"1288","1288","Washington St opp Greenough St",,"42.335239","-71.124649",,,,
"12880","12880","Middlesex Ave @ Fellsway W",,"42.396244","-71.083946",,,,
"12888","12888","Mystic Ave opp Union St",,"42.414371","-71.109879",,,,
"1289","1289","Washington St @ Griggs Rd",,"42.337402","-71.126747",,,,
"12891","12891","Pearl St @ High St",,"42.355396","-71.054077",,,,
"129","129","Rivermoor St @ Charles Park Rd",,"42.278957","-71.175667",,,,
"1290","1290","Washington St opp Gardner Rd",,"42.338505","-71.128914",,,,
"1291","1291","Washington St @ Fairbank St",,"42.338364","-71.131332",,,,
"1292","1292","Washington St @ Beacon St",,"42.339394","-71.13533",,,,"place-bcnwa"
"1293","1293","Washington St @ Bartlett St",,"42.341244","-71.138161",,,,
"12932","12932","Columbia Rd @ Bird St",,"42.314491","-71.067215",,,,
"1294","1294","Washington St @ Corey Rd",,"42.342369","-71.140297",,,,
"12940","12940","Boston St @ Fr Songin Way",,"42.328037","-71.057846",,,,
"12941","12941","Watertown St opp Green Ln",,"42.419811","-71.208328",,,,
"1295","1295","Washington St @ Commonwealth Ave",,"42.343586","-71.142525",,,,
"1296","1296","Washington St opp Euston Rd",,"42.344593","-71.144417",,,,
"1298","1298","Washington St @ Monastery Rd",,"42.346054","-71.146118",,,,
"1299","1299","Washington St opp Snow St",,"42.346992","-71.148216",,,,
"13","13","Andrew Sta - Red Line",,"42.330154","-71.057655",,,,"place-andrw"
"1300","1300","Washington St opp Shepard St",,"42.348129","-71.149635",,,,
"1301","1301","7 Winship St",,"42.348812","-71.150757",,,,
"1302","1302","Harvard Ave @ Commonwealth Ave",,"42.350552","-71.13118",,,,
"1304","1304","Harvard St @ Coolidge St",,"42.34589","-71.127808",,,,
"1306","1306","Harvard St @ Williams St",,"42.344456","-71.125404",,,,
"1307","1307","322 Harvard St",,"42.343246","-71.123154",,,,
"1308","1308","Harvard St @ Beacon St",,"42.342213","-71.121201",,,,"place-cool"
"1309","1309","Harvard St @ Marion St",,"42.339817","-71.120956",,,,
"13093","13093","Adams St @ Grenwold Rd",,"42.253017","-71.017746",,,,
"131","131","Massachusetts Ave @ Shirley St",,"42.326622","-71.066811",,,,
"1310","1310","Harvard St @ Harris St",,"42.337914","-71.121506",,,,
"1311","1311","Harvard St @ School St",,"42.335987","-71.120644",,,,
"1312","1312","Harvard St @ Pierce St",,"42.334446","-71.119186",,,,
"13121","13121","Dewar Ave @ Dorchester Ave",,"42.309967","-71.057762",,,,
"1313","1313","Harvard St @ Washington St",,"42.332973","-71.118774",,,,
